name,facility_type,lat,lon,osm_id,osm_type
Watsons Riverside Substation,substation,33.6870124,-78.9789599,1078768326,way
substation facility,substation,33.7008383,-78.9118107,1078855173,way
substation facility,substation,33.7109077,-78.8703771,1078855177,way
substation facility,substation,33.7308127,-78.8529438,1078855180,way
substation facility,substation,33.7191071,-78.896158,1078855182,way
River Oaks Substation,substation,33.7488929,-78.8880706,1078855184,way
East Conway Substation,substation,33.8303557,-79.0510616,1078964213,way
substation facility,substation,33.7814056,-79.0258197,1078964216,way
Pine Island Substation,substation,33.7271736,-78.9528528,14355880,relation
Murrells Inlet Wastewater Treatment Plant,water_works,33.5628235,-79.0551572,342103448,way
Myrtle Beach Water & Wastewater Treatment Plant,water_works,33.7236087,-78.898846,604000185,way
George R Vereen Wastewater Treatment Plant,water_works,33.8412388,-78.7276259,1103558630,way
Conway Wastewater Treatment Plant,water_works,33.819376,-79.0651003,1225439041,way
Schwartz Wastewater Treatment Plant,water_works,33.6428485,-79.0435218,1393099186,way
