name,facility_type,lat,lon,osm_id,osm_type
Elizabeth Engine Company Number 2,fire_station,40.6480542,-74.2165233,367684744,node
Elizabeth Engine Company Number 3,fire_station,40.6589917,-74.2009781,367684754,node
Elizabeth Hook and Ladder Company Number 3,fire_station,40.6589859,-74.2010081,367684781,node
Bayonne Engine Company 3,fire_station,40.6686961,-74.1171127,367684856,node
Bayonne Engine Company 2,fire_station,40.649736,-74.1316938,367684869,node
Grove Street Fire House,fire_station,40.7352872,-74.2159026,367684883,node
Coit Street Fire House,fire_station,40.7217284,-74.2239122,367684896,node
Bayonne Ladder Company 3,fire_station,40.6891788,-74.1038605,367684905,node
Bayonne Engine Company 6,fire_station,40.6892103,-74.1038364,367684915,node
Bayonne Engine Company 5,fire_station,40.6741378,-74.1108684,367684920,node
Little Ferry Hose Company Number 1,fire_station,40.8480556,-74.0386111,367684948,node
Little Ferry Hook and Ladder Company Number 1,fire_station,40.8508463,-74.0381232,367684961,node
Bayonne Tower Ladder Company 2,fire_station,40.6687381,-74.1171045,367684974,node
Bayonne Tower Ladder Company 1,fire_station,40.6497288,-74.1316617,367684986,node
East Orange Truck Company Number 3,fire_station,40.773434,-74.2062566,367685081,node
Hoboken Ladder Company Number 2,fire_station,40.7381462,-74.0385841,367685099,node
East Orange Hose Company Number 3,fire_station,40.7814523,-74.2155687,367685111,node
East Orange Engine Company Number 4,fire_station,40.7734258,-74.2062319,367685122,node
Hoboken Engine Company Number 1,fire_station,40.7381025,-74.0385961,367685151,node
Hoboken Ladder Company Number 1;Hoboken Engine Company Number 3,fire_station,40.7527622,-74.0259534,367685163,node
New York Ladder Company 77 & Engine Company 153,fire_station,40.6250484,-74.0777041,368046661,node
New York Ladder Company 78,fire_station,40.6376656,-74.0877462,368046667,node
New York Ladder Company 80,fire_station,40.6362022,-74.1353876,368046677,node
New York Ladder Company 83,fire_station,40.6152859,-74.1308333,368046689,node
New York Engine Company 166,fire_station,40.6142493,-74.1579974,368046705,node
New York Ladder Company 86,fire_station,40.6142153,-74.1580196,368046709,node
New York Foam Company 83,fire_station,40.6113751,-74.0705521,368046728,node
New York Rescue Company 5,fire_station,40.6073466,-74.0891808,368046735,node
New York Engine Company 160,fire_station,40.6073413,-74.0891739,368046739,node
New York Engine Company 163,fire_station,40.6152325,-74.1308175,368046743,node
New York Ladder Company 81,fire_station,40.5967938,-74.069868,368046754,node
New York Engine Company 161,fire_station,40.5967889,-74.069918,368046758,node
New York Engine Company 155,fire_station,40.6376521,-74.0877872,368046778,node
New York Engine Company 157,fire_station,40.63628,-74.1353824,368046786,node
New York Engine Company 156,fire_station,40.6327778,-74.1172222,368046789,node
New York Engine Company 159,fire_station,40.5907158,-74.1005966,368046793,node
New York Engine Company 247,fire_station,40.6280721,-73.9976784,368047134,node
FDNY Engine 4/Ladder 15,fire_station,40.7036231,-74.0075414,368047434,node
Carlstadt Fire Department,fire_station,40.8416453,-74.094873,608422945,node
Kearny Fire Department,fire_station,40.7704917,-74.1440316,958934450,node
Ames Avenue Fire House,fire_station,40.8291852,-74.1028387,976118185,node
Mortimer Avenue Fire House,fire_station,40.8239605,-74.1142384,976119849,node
West End Fire House,fire_station,40.8371765,-74.1147963,976119850,node
Springfield Fire Station,fire_station,40.7056834,-74.3168161,1227313658,node
Park Row Hose Company No. 3,fire_station,40.8559621,-74.1033986,1261525917,node
Wallington Engine Company No.2,fire_station,40.8445151,-74.1048403,1261527325,node
Wallington FD - Truck Company No. 1,fire_station,40.8538,-74.114236,1262466037,node
fire_station facility,fire_station,40.6282328,-74.2477299,1277568486,node
fire_station facility,fire_station,40.6217678,-74.3203837,1278850902,node
Clark Fire HQ,fire_station,40.6255544,-74.2998862,1278850903,node
Linden FD,fire_station,40.63382,-74.2681117,1278852183,node
fire_station facility,fire_station,40.8622759,-74.0265176,1713513048,node
City of Orange Township Fire House,fire_station,40.7678002,-74.2390447,3154235267,node
fire_station facility,fire_station,40.8492485,-74.2909299,3482516376,node
Engine No. 15,fire_station,40.7318064,-74.0689135,3579497747,node
East Newark Fire House,fire_station,40.7521739,-74.1590401,4457396124,node
fire_station facility,fire_station,40.6427871,-74.3303046,4636001444,node
Fire HQ,fire_station,40.7936887,-74.3154794,5346202221,node
LFD Northfield Firehouse,fire_station,40.7719744,-74.3275057,5353571421,node
WO Engine 2,fire_station,40.7864494,-74.2304255,5353579721,node
Engine 11 Ladder 11 Hazmat,fire_station,40.7387817,-74.2003495,5353584222,node
Engine 26 Ladder 12 BC6,fire_station,40.7471757,-74.2317621,5353584223,node
Engine 18 BC4 NFD,fire_station,40.727276,-74.2078016,5353584422,node
E10 L5 R1 Arson HQ,fire_station,40.7213953,-74.1931949,5353598921,node
Fire Department,fire_station,40.848251,-73.9982863,6171872959,node
Jersey City Fire Dept Training Academy,fire_station,40.7401625,-74.0573762,7661260385,node
Fire Rescue Squad,fire_station,40.7172237,-74.0719074,7978845876,node
fire_station facility,fire_station,40.7037376,-74.0897136,7978858311,node
fire_station facility,fire_station,40.7604546,-74.0271482,8401234126,node
Fire Department of Jersey City,fire_station,40.7158308,-74.0411427,9661577660,node
Verona Volunteer Fire Department Engine Co. No. 1,fire_station,40.8349873,-74.2567306,9996146835,node
Center Fire Company No. 1,fire_station,40.8514484,-74.2288671,10023118125,node
Ridgefield Park Heavy Rescue,fire_station,40.8510421,-74.0267184,11445102172,node
Ridgefield Park Fire Department,fire_station,40.8509194,-74.0263154,11445102173,node
Fire Station 4,fire_station,40.8156801,-74.25637,11866918514,node
fire_station facility,fire_station,40.8790673,-74.2908556,12478931330,node
Kearny Fire Station 4,fire_station,40.7256245,-74.1103024,13239559551,node
fire_station facility,fire_station,40.7816341,-74.1813999,117530780,way
Cranford Fire Department,fire_station,40.6569179,-74.3022294,180520638,way
East Rutherford Fire Dept. (HQ),fire_station,40.8354457,-74.1009471,226083169,way
fire_station facility,fire_station,40.7443425,-74.1505859,240724294,way
FDNY Engine 224,fire_station,40.6931084,-73.9971595,241822782,way
New York Engine Company 154,fire_station,40.5978674,-74.1804727,241824323,way
New York Ladder Company 79,fire_station,40.6343964,-74.1219804,245568755,way
FDNY Engine 156,fire_station,40.6309784,-74.1167588,245569981,way
New York Engine Company 158,fire_station,40.6352621,-74.1599516,245575451,way
FDNY Engine 152 & Battalion 21,fire_station,40.6116515,-74.0704074,247611534,way
FDNY Ladder 20/Division 1,fire_station,40.7229495,-73.9965184,247866664,way
FDNY Engine 55,fire_station,40.7198386,-73.995759,247867455,way
FDNY Engine 279/Ladder 131,fire_station,40.6721611,-73.9996096,248168001,way
FDNY Engine 201;Ladder 114;Battalion 40,fire_station,40.6453878,-74.0131988,248169471,way
FDNY Engine 241/Ladder 109,fire_station,40.638153,-74.0251377,248495159,way
FDNY Engine 242,fire_station,40.6173479,-74.0294184,248500563,way
New York Engine Company 284 and Ladder Company 149,fire_station,40.6199418,-74.0125225,248575679,way
FDNY Engine 243 & Ladder 168,fire_station,40.6060502,-74.0034702,248919796,way
New York Engine Company 247,fire_station,40.6280214,-73.9977267,249123542,way
FDNY Engine 228,fire_station,40.6518238,-74.0052951,249606820,way
FDNY Squad 18,fire_station,40.7344338,-74.0003582,249663958,way
FDNY Engine 24/Ladder 5/Battalion 2,fire_station,40.7280327,-74.003429,249664942,way
FDNY Ladder 8,fire_station,40.7195568,-74.0066188,250052723,way
FDNY Engine 7/Ladder 1/Battalion 1,fire_station,40.7153524,-74.0061592,250269507,way
Rutherford Fire Department,fire_station,40.823983,-74.1142023,253134460,way
Millburn Fire Station,fire_station,40.7239567,-74.3121095,255176707,way
FDNY Engine 3/Ladder 12/Battalion 7,fire_station,40.7411699,-73.9968771,264644793,way
Bayonne FD Rescue Co.1 Engine Co.4,fire_station,40.6620193,-74.1288202,264967240,way
FDNY Engine 34/Ladder 21,fire_station,40.7565371,-73.9965055,265282509,way
FDNY Rescue 1,fire_station,40.7607089,-73.996594,265312769,way
FDJC Palisade Ave. Firehouse,fire_station,40.7489039,-74.0415447,265560953,way
Little Falls Engine Company 2,fire_station,40.8819086,-74.2270491,274465768,way
Little Falls Fire Department,fire_station,40.878406,-74.2224943,274467522,way
Singac Fire Station 3,fire_station,40.8850548,-74.2456851,274606987,way
Clifton Fire Department Station 5,fire_station,40.8468339,-74.1595957,277919012,way
Clifton Fire Department Station 4,fire_station,40.8318832,-74.1405808,277926163,way
FDNY Engine 10/Ladder 10,fire_station,40.7098307,-74.0125721,278033598,way
FDNY Engine 6,fire_station,40.7099511,-74.0054049,278087813,way
FDNY Engine 202/Ladder 101/Battalion 32,fire_station,40.6802965,-74.0063459,278371934,way
Montclair Fire Department Headquarters,fire_station,40.8073936,-74.2094179,309729613,way
FDNY Marine 1,fire_station,40.7406491,-74.0118242,311665216,way
Rahway Fire Department Headquarters,fire_station,40.6039477,-74.2760106,314515587,way
fire_station facility,fire_station,40.8404106,-74.2082526,327170451,way
Fire Department of Jersey City Engine 7 Ladder 3,fire_station,40.7401837,-74.057362,353916023,way
Jersey City Gong Club Car 26,fire_station,40.737663,-74.0585844,401830680,way
Fire Fighters Memorial Station,fire_station,40.7261876,-74.0406636,409635076,way
fire_station facility,fire_station,40.7254578,-74.0523332,409846066,way
Jesey City Fire Department Engine 9,fire_station,40.7240937,-74.0703575,415378887,way
fire_station facility,fire_station,40.7480284,-74.1769554,415722290,way
Engine 7 NFD,fire_station,40.7435835,-74.1866303,417258020,way
Engine 18 BC 4,fire_station,40.7275668,-74.2086863,424228647,way
fire_station facility,fire_station,40.7396196,-74.2300834,427962364,way
fire_station facility,fire_station,40.7213979,-74.193202,429557191,way
fire_station facility,fire_station,40.720298,-74.1562642,435749959,way
fire_station facility,fire_station,40.7309986,-74.1619661,436756077,way
Newark Fire Department-Engine 13,fire_station,40.7769002,-74.1655013,444946216,way
Newark Fire Department Engine 28,fire_station,40.7732719,-74.1791425,445895369,way
Montclair Fire Dept.,fire_station,40.8001694,-74.2255894,447573288,way
fire_station facility,fire_station,40.746943,-74.1573235,447699939,way
Hoboken Rescue Company Number 1,fire_station,40.746924,-74.0324543,449045631,way
Hoboken Fire Department Engine 3,fire_station,40.7401261,-74.0376011,450042837,way
Roselle Fire Department,fire_station,40.6517896,-74.2612479,466840030,way
fire_station facility,fire_station,40.8445184,-74.1048431,468897107,way
Clifton Fire Station 6,fire_station,40.8697713,-74.1692037,468935655,way
fire_station facility,fire_station,40.6702651,-74.205057,469618117,way
Elizabeth Engine Company Number 1,fire_station,40.6612016,-74.2148344,469620675,way
Garwood Volunteer Fire Station,fire_station,40.6510906,-74.3257818,474470584,way
North Bergen Fire Department,fire_station,40.7791388,-74.02643,486688275,way
fire_station facility,fire_station,40.6427784,-74.3303695,543823712,way
"Squad Co. 23, Teaneck FD",fire_station,40.8730348,-74.0132938,577739552,way
"Bogota FD Engine 1, Ladder 1",fire_station,40.8792886,-74.0296453,577750533,way
Bogota FD Engine 3,fire_station,40.8690572,-74.0311521,577750535,way
FDRP Truck 2,fire_station,40.8625039,-74.0192623,577750541,way
North Hudson Regional Fire & Rescue,fire_station,40.7606404,-74.0449828,583584494,way
Kenilworth Fire Department,fire_station,40.6778642,-74.2930997,621647689,way
"Engine Co. 1, HFD",fire_station,40.8723851,-74.042013,635838059,way
"Engine Co. 2, HFD",fire_station,40.8811736,-74.0628081,645365499,way
Hackensack Fire Headquarters,fire_station,40.8851354,-74.044608,648898101,way
Bloomfield Fire Station #4,fire_station,40.8094443,-74.1879653,693441027,way
fire_station facility,fire_station,40.6641661,-74.232528,720391203,way
Belleville Fire Station #2,fire_station,40.7955031,-74.1488688,745131729,way
fire_station facility,fire_station,40.8462769,-74.1138606,766212088,way
fire_station facility,fire_station,40.7928996,-74.1414754,776318624,way
"Engine Co. 2, Rescue Co. 1, Secaucus FD",fire_station,40.7999115,-74.0587758,846702611,way
fire_station facility,fire_station,40.8603927,-74.26115,859499259,way
Fire Department,fire_station,40.8776031,-74.1336317,878739546,way
FDNY Marine 9,fire_station,40.6299411,-74.0724164,1011457970,way
Bayonne Fire Station 5,fire_station,40.6728919,-74.1026702,1032410308,way
fire_station facility,fire_station,40.7949158,-74.3404242,1047319453,way
Roseland Volunteer Fire Department,fire_station,40.8204149,-74.3086531,1065746173,way
Colonia Fire Department,fire_station,40.6002692,-74.3130548,1077470306,way
Verona Volunteer Fire Department Company No. 2,fire_station,40.8261244,-74.2353644,1092436896,way
South End Fire Company Station 3,fire_station,40.8385997,-74.2279701,1094381031,way
Union Township Station No. 3,fire_station,40.6869521,-74.2409191,1190057728,way
Union Township Fire Headquarters,fire_station,40.6940321,-74.2688792,1190616284,way
Bloomfield Fire Station No. 2,fire_station,40.7833225,-74.1940828,1201575435,way
Nutley Fire Department,fire_station,40.8190018,-74.1580326,1280935700,way
Union Township Station No. 2,fire_station,40.710779,-74.2802363,1330428095,way
Great Notch Fire Company,fire_station,40.8729903,-74.206993,1379395004,way
Elizabeth Police Headquarters,police,40.6631986,-74.2092321,367693920,node
New York City Police Headquarters,police,40.7119845,-74.0022478,368051819,node
Roselle Police Department,police,40.6582983,-74.2637365,505577099,node
police facility,police,40.6759574,-74.2893623,540395851,node
Carlstadt Police Department,police,40.8417221,-74.0945942,608421861,node
Kearny Police Department,police,40.7719948,-74.1379318,958934445,node
SpringField PD,police,40.7089093,-74.3145913,1131838846,node
Cranford PD,police,40.6572563,-74.3014809,1277193090,node
police facility,police,40.6045985,-74.2746015,1277543634,node
Ridgefield Park Police,police,40.8581538,-74.0253826,1713513933,node
Little Ferry Police Station,police,40.8503273,-74.0444796,2063685590,node
NJIT Public Safety,police,40.7402948,-74.1788895,2084110613,node
NYPD 5 PCT,police,40.7161816,-73.9974633,2380293531,node
NYPD 1 PCT,police,40.7203451,-74.0070419,2380313280,node
NYPD 10 PCT,police,40.7426863,-73.9983835,2380484204,node
NYPD 6 PCT,police,40.7340416,-74.0054536,2380492748,node
NYPD Special Victims Division,police,40.7172406,-74.0007776,2563988674,node
JCPD North District,police,40.7444375,-74.0502412,2636098702,node
Little Falls Police Department,police,40.8825549,-74.2347911,2791825349,node
West Orange Police,police,40.7693793,-74.2463209,3154235262,node
Newark Police Complex,police,40.7656177,-74.1658877,4224912812,node
police facility,police,40.7521699,-74.1588168,4457396137,node
Garwood Police,police,40.6511806,-74.3254561,4632362541,node
JCPD East District,police,40.7258859,-74.0427001,5047028049,node
Police Crime Prevention,police,40.7869651,-74.2306703,5353584421,node
Teaneck Police Department,police,40.8866822,-74.0068874,5537803702,node
NYPD 68th Precinct,police,40.6389413,-74.0226488,5870647273,node
Police Department,police,40.8480437,-73.9981124,6171872948,node
Stevens Campus Police,police,40.7435812,-74.0263837,6663013937,node
Cedar Grove Police Station,police,40.8515239,-74.2286346,6823944043,node
Union City Police Department,police,40.7742022,-74.024916,6900807383,node
Orange Police Dept.,police,40.7713615,-74.2255982,8191717769,node
Rutgers Public Safety and Security,police,40.7403188,-74.1742119,9017988885,node
NYPD Emergency Service Unit Squad 6,police,40.638778,-74.0223776,9786118963,node
Verona Police Department,police,40.8324255,-74.2466924,9989691382,node
Guttenberg Police Department,police,40.7915914,-74.0037948,10245969552,node
Police department: 1st precinct,police,40.7304262,-74.1907474,11356338649,node
Lyndhurst Police Department,police,40.81268,-74.1245177,11423595546,node
South Hackensack Police Department,police,40.8601909,-74.045783,12278996437,node
Port Authority Police - NJMT Command,police,40.6686505,-74.1627551,12554079858,node
Newark Police - Office of Professional Standards,police,40.7454014,-74.1697306,12707824087,node
Newark Police Department Sub-Precinct Community Resource Center,police,40.7354968,-74.1712304,12736543648,node
New York State Police - SP Staten Island,police,40.6014817,-74.064188,12791442101,node
police facility,police,40.7121737,-74.0104823,12994986225,node
MTA Police Department District 9,police,40.6346469,-74.075019,13040315371,node
Harrison Police Riverbend Station,police,40.7397215,-74.155869,13148619081,node
Livingston Police Station,police,40.7827013,-74.3143029,13343736164,node
East Rutherford Police Dept.,police,40.8355498,-74.101237,226083170,way
University Police,police,40.8600413,-74.2013866,232846896,way
New York Police Department 76th Precinct,police,40.6838547,-74.0002454,241835166,way
120 Precinct Police Station,police,40.6446361,-74.0774623,241853855,way
Waterfront Commission Police,police,40.6882728,-74.0016201,245220685,way
NYPD Harbor Unit,police,40.6440847,-74.0287604,245576867,way
New York City Police Department - 62nd Precinct,police,40.602578,-74.0030839,248919137,way
New York City Police Department 72nd Precinct,police,40.6581906,-74.0010575,249606376,way
Rutherford Police,police,40.825762,-74.1089978,252961638,way
Millburn Law Enforcement,police,40.7241136,-74.311626,255176706,way
Union County Police Department,police,40.6508596,-74.3406878,256763984,way
Bayonne Police Headquarters,police,40.6684103,-74.1168942,264969838,way
Manhattan South Task Force,police,40.7598782,-73.9967614,265300012,way
1 Police Plaza,police,40.7122002,-74.0018521,278112893,way
Montclair Police Department,police,40.816936,-74.2209201,381151631,way
121st Precinct,police,40.6235997,-74.1506941,383663646,way
JCPD South District,police,40.7090948,-74.0849829,412224333,way
JCPD West District,police,40.7169318,-74.0741552,419162203,way
police facility,police,40.7211075,-74.1998244,423624198,way
3rd Precinct - Newark Police Department,police,40.7307394,-74.149248,437556589,way
Newark Police Division Roseville Section - 7th Precinct,police,40.7697727,-74.1853639,446154725,way
police facility,police,40.7466821,-74.1571689,447696474,way
Hoboken Police Station,police,40.7377206,-74.030017,449875246,way
police facility,police,40.8297639,-74.0947027,468893585,way
North Bergan Police department,police,40.779734,-74.027508,486689532,way
Union City Police Department,police,40.7565932,-74.0397889,555509857,way
Bogota Police Department,police,40.8793082,-74.029917,577750534,way
South Orange Police Department,police,40.745489,-74.25329,585817134,way
Clifton Police,police,40.8736705,-74.1382182,592896801,way
Hackensack Police Department,police,40.8857525,-74.0440886,648898104,way
Security and Police Substation,police,40.7265318,-74.0385481,654086960,way
East Orange Police Department,police,40.7587398,-74.2112973,754626208,way
police facility,police,40.860525,-74.2613456,859499258,way
police facility,police,40.8375274,-74.1785311,968222218,way
Kean Police,police,40.6768299,-74.2328309,979646477,way
police facility,police,40.7072912,-74.1560343,1186014896,way
Elizabeth Police Department,police,40.6668951,-74.2127247,1189987046,way
Union Township Police Department,police,40.6969084,-74.2768624,1190615816,way
police facility,police,40.8191398,-74.1579046,1211362073,way
police facility,police,40.7249266,-74.2343385,1238682891,way
Irvington Police Department,police,40.7271587,-74.2343422,1241557387,way
Garfield Police Station,police,40.8785806,-74.1028867,1280251660,way
West Caldwell Police Department,police,40.8505989,-74.2922688,1284144493,way
Essex County Sheriff’s Patrol Division H.Q.,police,40.7524521,-74.1937581,1341396019,way
Bloomfield Station Troop 10,police,40.8373611,-74.1786152,1384107848,way
Kearny Generating Station,power_plant,40.7372896,-74.0987815,39836037,way
Bergen Generating Station,power_plant,40.8374944,-74.0236943,95782347,way
Xchange Solar Field,power_plant,40.7670264,-74.083342,258964391,way
Kearney Solar Farm,power_plant,40.750992,-74.1099676,258970655,way
Joseph J. Seymour Power Project,power_plant,40.6630067,-73.9998522,362877302,way
Linden Generating Station,power_plant,40.6235315,-74.2096248,378250807,way
Rutgers Health Sciences Power Plant,power_plant,40.7393577,-74.1872379,387150086,way
Narrows Gas Turbines Generating,power_plant,40.6510506,-74.0253988,421695210,way
Linden Solar Farm,power_plant,40.6195487,-74.2147816,425545120,way
power_plant facility,power_plant,40.756693,-74.3399646,427315772,way
Bayonne Energy Center,power_plant,40.6528881,-74.0915966,538975195,way
Covanta Essex Company,power_plant,40.7385022,-74.1263474,767624517,way
Pouch,power_plant,40.6182017,-74.0683336,861227468,way
Newark Energy Center,power_plant,40.7070794,-74.127538,861227470,way
Gowanus Power Plant,power_plant,40.6632451,-74.0054445,861227471,way
Linden Cogeneration Plant,power_plant,40.6323648,-74.2146148,911394757,way
Arthur Kill Power Plant,power_plant,40.5913467,-74.2006973,996660335,way
"Wilzig Associates, LLC",power_plant,40.8218437,-74.0959568,1116432543,way
Union County Resource Recovery Facility,power_plant,40.601415,-74.2667852,1128115126,way
IOS - ERW9,power_plant,40.5956542,-74.2250469,1150516456,way
East Orange Solar,power_plant,40.7514546,-74.3381142,1153863561,way
Garfield Solar,power_plant,40.8886052,-74.1224581,1153868436,way
power_plant facility,power_plant,40.8867855,-74.122348,1153868437,way
Allied Beverages Elizabeth,power_plant,40.6657517,-74.1752095,1153912471,way
46 Meadowlands Parkway,power_plant,40.7897712,-74.0714971,1157811684,way
WEA Texas Bayonne,power_plant,40.6775661,-74.0924648,1158838927,way
Hartz Way,power_plant,40.7825102,-74.0727255,1159180016,way
Royal Wine Corp Solar Power Plant,power_plant,40.6636162,-74.1002701,1159185728,way
"Goya Foods, Inc- Secaucus Solar",power_plant,40.7729803,-74.0773904,1159202276,way
77 Metro Way,power_plant,40.7703105,-74.0724484,1159202293,way
Caldwell Wastewater Treatment Plant Hybrid,power_plant,40.8394399,-74.3118853,1159694565,way
DG Infineum,power_plant,40.6394114,-74.2357238,1159763222,way
435A Bergen Avenue,power_plant,40.751974,-74.1311328,1159798257,way
Linden Hawk Rise Solar CSG,power_plant,40.6025874,-74.2450542,1160059287,way
power_plant facility,power_plant,40.8723222,-74.1986515,1169012025,way
power_plant facility,power_plant,40.8721656,-74.1986099,1169012026,way
power_plant facility,power_plant,40.872045,-74.1984473,1169012027,way
Hackensack Solar Farm,power_plant,40.8717503,-74.0381838,1169738274,way
Kenilworth Energy Facility,power_plant,40.6769117,-74.2749829,1228087808,way
power_plant facility,power_plant,40.797557,-74.3370123,1442912036,way
Fox Hills Battery Station,power_plant,40.6094821,-74.0777722,1454130903,way
Union Solar LLC,power_plant,40.7081088,-74.2485203,1475136339,way
Bayonne MUA- Leitner-Poma Wind Turbine,power_plant,40.6528361,-74.1176584,14166016,relation
BBB Corporate Headquarters,power_plant,40.6977327,-74.3048432,15668132,relation
Westside Avenue,power_plant,40.8154379,-74.0211001,15673095,relation
North Bergen Solar,power_plant,40.8183599,-74.0175632,15673278,relation
"Goya Foods, Inc- Jersey City Solar",power_plant,40.7597583,-74.0647892,15673305,relation
Prudential 80 Livingston Roseland Solar,power_plant,40.8122613,-74.2972363,15675057,relation
Prudential 55 Livingston Roseland Solar,power_plant,40.8153663,-74.2965622,15675073,relation
CCG Marketing,power_plant,40.8589717,-74.2993944,15684157,relation
Jersey City DWP,power_plant,40.6888557,-74.0900515,15684666,relation
Hudson County Solar,power_plant,40.7272208,-74.1074972,15687813,relation
Community Foodbank of NJ,power_plant,40.6974083,-74.2138286,15691426,relation
power_plant facility,power_plant,40.7160272,-74.1326813,15698345,relation
power_plant facility,power_plant,40.7947848,-74.0335267,15698348,relation
River Terminal Development Solar,power_plant,40.7268268,-74.1157587,17393682,relation
Port Richmond WWT Solar,power_plant,40.6381496,-74.126053,17393756,relation
Kearny Substation,substation,40.737864,-74.098483,39836038,way
Turnpike Substation,substation,40.7606292,-74.1171238,54618157,way
Grove Street Traction & Signal Substation,substation,40.7358393,-74.043264,65355276,way
Roseland Substation,substation,40.819863,-74.3306224,94783939,way
Laurel Ave Substation,substation,40.8033462,-74.291354,94810814,way
Marion Drive Substation,substation,40.7919761,-74.2582638,94810815,way
West Orange Substation,substation,40.7900243,-74.2569448,95199038,way
West Caldwell Substation,substation,40.8541926,-74.2905511,95200263,way
Cedar Substation,substation,40.8672382,-74.217586,95200267,way
