name,facility_type,lat,lon,osm_id,osm_type
Lift Station,water_works,32.0060918,-80.9688626,912871013,way
Lift Station,water_works,32.029532,-80.995645,916875593,way
water_works facility,water_works,31.9582349,-81.0251813,916935556,way
Sanitary Sewer - Lift Station,water_works,32.0702435,-81.2344135,918494154,way
Lift Station,water_works,32.0547435,-81.2343535,918496406,way
Lift Station,water_works,31.9911689,-81.2078394,926213958,way
Lift Station,water_works,32.1358363,-81.2381517,929680571,way
Lift Station,water_works,32.0356669,-80.9994141,930762295,way
Lift Station,water_works,32.0418778,-80.9999488,930764586,way
Lift Station,water_works,32.0628754,-81.0345114,931156864,way
water_works facility,water_works,32.0092246,-81.2267654,938440734,way
Lift Station,water_works,32.014001,-81.2383964,938470684,way
water_works facility,water_works,32.0248173,-81.2377266,938470695,way
Lift Station,water_works,32.0494997,-81.2525438,938472141,way
water_works facility,water_works,32.1826897,-81.2231738,942533226,way
Lift Station,water_works,32.1862158,-81.2290701,942534559,way
Lift Station,water_works,32.2253536,-81.1984205,942623334,way
Lift Station,water_works,32.113961,-81.254015,942698699,way
Lift Station,water_works,32.0438545,-81.0519318,943974973,way
Lift Station,water_works,32.0519677,-81.0505509,943978735,way
lift station,water_works,32.0117678,-80.9767669,944169366,way
Lift Station,water_works,32.1651644,-81.2554258,944217100,way
Lift Station,water_works,32.0936521,-81.2131847,946561549,way
water_works facility,water_works,32.2008729,-81.1713642,947944293,way
water_works facility,water_works,32.2058786,-81.17392,947944295,way
lift station,water_works,32.0401812,-81.2235907,948565335,way
lift station,water_works,32.0515306,-81.2452122,948680287,way
Lift Station,water_works,32.171164,-81.222999,949384953,way
water_works facility,water_works,32.041922,-80.9952479,951574999,way
Lift Station,water_works,31.9851295,-81.1194252,952311208,way
willow lakes lift station,water_works,32.0468453,-81.2564934,952500352,way
lift station,water_works,32.0897128,-81.234889,952586966,way
Lift Station,water_works,32.0178889,-81.0621144,952655673,way
Nordic Lift Station,water_works,32.1652003,-81.2465069,952669231,way
lift station,water_works,32.2101566,-81.1939139,956434123,way
Lift Station,water_works,32.2159798,-81.1960718,956693422,way
Lift Station,water_works,32.1624381,-81.210523,956694965,way
Lift Station,water_works,32.1486119,-81.2230904,956694969,way
Lift Station,water_works,32.0908907,-81.0935631,957794441,way
Lift Station,water_works,32.1727785,-81.2415115,957847658,way
Lift Station,water_works,32.0637787,-81.120209,957924529,way
Easthaven Blvd Lift Station,water_works,32.0672045,-81.2562566,958486926,way
Lift Station,water_works,32.0621301,-81.0514276,958886517,way
Lift Station,water_works,32.1462301,-81.1540998,958949476,way
Lift Station,water_works,32.1318674,-81.2626695,958949521,way
Lift Station,water_works,32.1317096,-81.2625273,958949522,way
Lift Station,water_works,32.0869754,-81.0808272,958959127,way
Lift Station,water_works,32.0289399,-80.9631894,960062541,way
Lift Station,water_works,32.0788335,-81.2501361,962258315,way
Chatham County Hunter's Ridge Wastewater Treatment Plant and Application Spray Field,water_works,32.0814521,-81.2530635,962258319,way
Lift Station,water_works,32.1415165,-81.1678591,962757445,way
Lift Station,water_works,32.0672178,-81.1698795,963180058,way
Lift Station,water_works,32.0679048,-81.1603479,963205777,way
Garden City Lift Station #1,water_works,32.1174676,-81.1584874,964020059,way
Lift Station,water_works,32.1055502,-81.1652881,964027034,way
Garden City Pollution Control Plant,water_works,32.1173226,-81.169089,964030205,way
Wastewater Treatment Plant,water_works,32.1131921,-81.1862415,964033361,way
Garden City - Lift Station #11,water_works,32.0861613,-81.1654896,964033390,way
lift station,water_works,32.0219845,-81.2121069,964154289,way
Lift Station,water_works,32.0361541,-81.0842365,964262036,way
Lift Station,water_works,32.197284,-81.1933542,965264169,way
Lift Station,water_works,32.2077329,-81.20689,965352700,way
Chatham County - Runaway Point Lift Station,water_works,32.0640133,-81.0411172,965733215,way
lift station,water_works,32.0238328,-81.0621621,967912666,way
Lift Station,water_works,32.0377022,-81.0567741,968237886,way
Lift Station,water_works,32.0003654,-81.1563807,974064512,way
Lift Station,water_works,32.0025914,-81.1446222,974064519,way
Lift Station,water_works,32.1068963,-81.2382715,975977752,way
Lift Station,water_works,32.1001714,-81.2187085,983905663,way
Lift Station,water_works,32.0532107,-81.1249931,985113462,way
Lift Station,water_works,32.0431423,-81.137608,985114808,way
Lift Station,water_works,32.0333614,-81.14178,985122643,way
Lift Station,water_works,32.0753388,-81.078782,993713631,way
Lift Station,water_works,32.0302411,-81.0609352,996640394,way
Lift Station,water_works,32.0135782,-81.0613676,997218355,way
Lift Station,water_works,31.9611021,-81.2526232,1005560777,way
water_works facility,water_works,32.0714996,-81.1887336,1008200234,way
Lift Station,water_works,31.9896776,-80.9912122,1009620946,way
Lift Station,water_works,32.0568909,-81.1191731,1009697078,way
Lift Station,water_works,32.0483441,-81.0668857,1013703196,way
City of Savannah Lift Station,water_works,32.0652763,-81.2138238,1013723951,way
Lift Station,water_works,32.021784,-81.2191371,1018641164,way
Lift Station,water_works,32.1358345,-81.2583433,1020580322,way
Lift Station,water_works,31.9851357,-81.2325791,1022349664,way
Long Point Lift Station,water_works,32.0330339,-81.0255586,1022549565,way
Lift Station,water_works,32.0425625,-81.0555088,1022580991,way
Lift Station,water_works,32.0424484,-81.1153812,1022585710,way
Lift Station,water_works,32.0228833,-80.9954868,1022947880,way
Lift Station,water_works,32.00538,-80.9768023,1027525161,way
water_works facility,water_works,32.0864839,-81.1470432,1038099698,way
Wastewater Treatment Plant,water_works,32.0869758,-81.1493798,1038099699,way
City of Savannah Wastewater Treatment Plant,water_works,31.9896417,-81.1486304,1039216622,way
Lift Station,water_works,31.9898063,-81.145357,1039216702,way
Lift Station,water_works,32.0041334,-80.9976217,1042611721,way
Lift Station,water_works,31.9608337,-81.2283029,1043256732,way
Lift Station,water_works,32.0813713,-81.2620372,1046503924,way
water_works facility,water_works,32.1132584,-81.1862241,1049356275,way
Central Avenue Lift Station,water_works,31.9858355,-81.0698676,1049658356,way
water_works facility,water_works,31.988749,-81.1471579,1049658368,way
Walmart Lift Station,water_works,31.9855981,-81.0820035,1052649670,way
water_works facility,water_works,32.1417127,-81.1497055,1055302149,way
Lift Station,water_works,32.0940914,-81.0827005,1057645278,way
Lift Station,water_works,32.0763901,-81.2236587,1058660957,way
water_works facility,water_works,32.1376194,-81.2275821,1058661161,way
Wastewater Lift Station,water_works,32.0110983,-81.2617048,1063242239,way
Lift Station,water_works,31.9733033,-81.2360566,1063298509,way
Lift Station,water_works,32.0387693,-81.05604,1063433973,way
water_works facility,water_works,32.2052732,-81.1733958,1067994921,way
water_works facility,water_works,32.0728599,-81.0591488,1073682625,way
Lift Station,water_works,32.1534556,-81.2420042,1073736291,way
Wastewater Lift Station,water_works,32.0400647,-81.2444299,1080312884,way
Lift Station,water_works,32.0529557,-81.144259,1081157187,way
Lift Station,water_works,32.0536623,-81.2125649,1081188010,way
Lift Staion,water_works,32.055298,-81.2191138,1081188015,way
water_works facility,water_works,32.0124074,-81.0866897,1081747490,way
Wastewater Lift Station,water_works,31.9760042,-81.0581399,1082189600,way
Lift Station,water_works,32.141732,-81.1553607,1082986398,way
Nassau Woods Wastewater Treatment Plant,water_works,32.0782699,-81.1853609,1084512025,way
Wastewater Lift Station,water_works,32.2185244,-81.1753183,1085177871,way
Hopecrest Pump Station,water_works,31.9894423,-81.0553708,1155791474,way
City of Savannah Lift Station,water_works,32.0648731,-81.2442165,1168245412,way
Former Chatham County Sanitary Sewerage Lift Station Site,water_works,31.9759658,-81.0581542,1210045969,way
Lift Station,water_works,31.9835148,-81.2121243,1211236846,way
Lift Station,water_works,32.0607569,-81.2297727,1224634670,way
Lift Station,water_works,32.0928938,-81.077348,1232493766,way
Former City of Savannah Wastewater Treatment Plant,water_works,31.9891245,-80.9920405,1238603417,way
Wastewater Lift Station,water_works,32.07494,-81.1103509,1250547632,way
Lift Station,water_works,32.1040446,-81.24606,1255405193,way
Lift Station,water_works,31.9769463,-81.2367967,1266808623,way
Lift Station,water_works,31.9977835,-80.9904706,1268150006,way
Wastewater Lift Station,water_works,32.1871816,-81.1828753,1275055389,way
Lift Station,water_works,32.047506,-81.2519185,1278541663,way
Garden City Lift Station #12,water_works,32.0982508,-81.1587458,1293437804,way
Lift Station,water_works,32.0397532,-81.1534172,1298500124,way
Lift Station,water_works,31.9780174,-81.2626169,1300281573,way
Wastewater Lift Station,water_works,32.0545294,-81.2573648,1331692977,way
Lift Station,water_works,32.1043023,-81.2627245,1350906072,way
water_works facility,water_works,32.0633124,-81.2063877,1350968996,way
water_works facility,water_works,32.047547,-81.1649123,1351561607,way
Garden City Lift Station #4,water_works,32.0884894,-81.1748396,1354187305,way
water_works facility,water_works,32.0675339,-81.1690546,1355000343,way
lift station,water_works,32.1836087,-81.1764202,1360069565,way
Lift Station,water_works,32.0908606,-81.1902581,1362846041,way
Lift Station,water_works,32.0605377,-81.1593223,1365672147,way
Lift Station,water_works,32.095302,-81.2564343,1368740823,way
Lift Station,water_works,32.1547546,-81.2522171,1368744327,way
Lift Station,water_works,32.2159798,-81.1960718,1368789372,way
Lift Station,water_works,32.2280027,-81.2193001,1375636067,way
Lift Station,water_works,32.1916234,-81.2029759,1375861502,way
Lift Statioin,water_works,32.0705739,-81.1797898,1385785400,way
Lift Station,water_works,32.2153859,-81.1850328,1395706149,way
Wastewater Lift Station,water_works,32.109973,-81.2518847,1413020832,way
Wastewater Lift Station,water_works,32.0880757,-81.2473215,1413480088,way
Wastewater Lift Station,water_works,32.0752814,-81.2616576,1413526905,way
lift station,water_works,32.2276408,-81.1833204,1414217700,way
Sanitary Sewer Lift Station,water_works,32.0856677,-81.2594968,1418046254,way
Lift Station,water_works,32.1031452,-81.2595961,1422005444,way
Lift Station,water_works,32.0089537,-81.0735481,1423289272,way
Lift Station,water_works,32.1493679,-81.1736473,1423923286,way
Lift Station,water_works,32.1594166,-81.1629297,1424978179,way
lift station,water_works,32.0672178,-81.1698795,1425107273,way
Lift Station,water_works,32.0288956,-81.182475,1434348748,way
Lift Station,water_works,32.0460998,-81.1216575,1436658268,way
Lift Station,water_works,32.0716549,-81.1482825,1436710763,way
Lift Station,water_works,32.0716758,-81.1537444,1436713596,way
City of Savannah Lift Station # 25,water_works,32.0719059,-81.1262394,1443669766,way
water_works facility,water_works,32.0629003,-81.0608235,1443724044,way
City of Savannah Lift Station 53,water_works,32.0472984,-81.1269328,1445741034,way
Lift Station,water_works,32.2114475,-81.2026561,1455539374,way
lift station,water_works,32.1918028,-81.1770588,1456053736,way
Wastewater Lift Station,water_works,32.1024559,-81.2523219,1466483088,way
City of Savannah Lift Station Parcel LS #217,water_works,32.080818,-81.2397868,1467043686,way
Lift Station,water_works,32.1282841,-81.1752696,1467081178,way
Lift Station,water_works,32.0973583,-81.2078171,1468780155,way
Lift Station,water_works,32.1870319,-81.1936858,1475543960,way
Lift Station,water_works,32.0054466,-81.2558992,1480680152,way
lift station,water_works,32.1981781,-81.2052746,1493282080,way
