name,facility_type,lat,lon,osm_id,osm_type
Brigham & Women's Faulkner Hospital,hospital,42.3017469,-71.1289816,589642015,way
Arbour Hospital,hospital,42.315686,-71.1121372,692732072,way
Tufts Medical Center,hospital,42.3495134,-71.063564,813301924,way
Boston Medical Center – Brighton,hospital,42.3486721,-71.1478038,822922630,way
hospital facility,hospital,42.3630637,-71.0664435,1004421027,way
Encompass Health Rehabilitation Hospital of New England,hospital,42.4635211,-71.1612495,1274181067,way
Boston Medical Center,hospital,42.3341717,-71.0740135,63951,relation
Brigham and Women's Hospital,hospital,42.3359419,-71.105671,3061383,relation
Boston Children's Hospital,hospital,42.3373009,-71.1055298,18981281,relation
Boston Harbor Seaplane Base (Cape Air Seaplanes),aerodrome,42.361055,-71.0283123,7831158519,node
Tailwind Boston Seaplane Base,aerodrome,42.3604396,-71.0289574,7831158520,node
Logan International Airport,aerodrome,42.3631431,-71.009697,291828579,way
Westwood Fire Department,fire_station,42.2266732,-71.2224468,257494327,node
Milton Fire Department,fire_station,42.2393847,-71.1089328,257494338,node
Tower Hill Fire Station,fire_station,42.4632533,-70.9792377,257494408,node
Somerville Fire Department,fire_station,42.3846647,-71.1113341,257494413,node
Lynn Fire Department,fire_station,42.482747,-70.9566395,257494417,node
Boston Fire Department Engine 21,fire_station,42.3183276,-71.0632676,257494425,node
Newton Fire Department,fire_station,42.3323579,-71.1929803,257494432,node
"Boston Fire Department Engine 33, Ladder 15",fire_station,42.3480675,-71.0855303,257494439,node
Melrose Fire Department,fire_station,42.4661803,-71.0689328,257494441,node
Woburn Fire Department,fire_station,42.4714934,-71.1507635,257494461,node
"Boston Fire Department Engine 37, Ladder 26",fire_station,42.3371951,-71.0960914,257494464,node
Medford Fire Department,fire_station,42.4154502,-71.1100739,257494469,node
Wakefield Fire Department,fire_station,42.4825372,-71.0653021,257494472,node
"Boston Fire Department Engine 52, Ladder 29",fire_station,42.2908822,-71.0896182,257494474,node
Quincy Fire Department,fire_station,42.2561209,-70.9953671,257494496,node
Boston Fire Department Engine 16,fire_station,42.2782692,-71.0787474,257494500,node
Winthrop Fire Department,fire_station,42.3741185,-70.9718419,257494501,node
Revere Fire Department,fire_station,42.41052,-71.0124182,257494508,node
Newton Fire Department: Station 10,fire_station,42.2994193,-71.187796,257494511,node
Boston Fire Department Engine 5,fire_station,42.3791,-71.0302213,257494512,node
Medford Fire Department,fire_station,42.4206508,-71.1332585,257494520,node
Burlington Fire Department,fire_station,42.4950007,-71.2247893,257494523,node
Hingham Fire Department,fire_station,42.2417816,-70.8962905,257494532,node
Milton Fire Department,fire_station,42.254433,-71.0801809,257494555,node
Somerville Fire Department,fire_station,42.3788721,-71.0925694,257494617,node
Lynn Fire Department,fire_station,42.4634474,-70.9651217,257494625,node
Boston Fire Department Engine 10,fire_station,42.3549685,-71.0529122,257494627,node
Lynn Fire Department,fire_station,42.4704431,-70.9364623,257494628,node
Melrose Fire Department,fire_station,42.4564542,-71.0533805,257494644,node
"Boston Fire Department Engine 2, Ladder 19",fire_station,42.3349826,-71.0371376,257494684,node
Watertown Fire Department Station 3,fire_station,42.3775578,-71.1885466,257494686,node
Medford Fire Department,fire_station,42.4359748,-71.0966958,257494691,node
Everett Fire Department,fire_station,42.4121097,-71.0541774,257494735,node
Boston Fire Department Engine 42,fire_station,42.3183967,-71.0977763,257494743,node
Malden Fire Department,fire_station,42.4282094,-71.0643935,257494750,node
"Boston Fire Department Engine 17, Ladder 7, Car 7",fire_station,42.3077417,-71.0616123,257494756,node
Quincy Fire Department,fire_station,42.2434272,-71.0237184,257494771,node
Boston Fire Department Engine 20,fire_station,42.2885707,-71.0477989,257494781,node
Chelsea Fire Department,fire_station,42.3990619,-71.0226139,257494807,node
Lexington Fire Department,fire_station,42.4336309,-71.2093824,257494826,node
Newton Fire Department,fire_station,42.3142484,-71.2153007,257494830,node
Brookline Fire Station 7,fire_station,42.3387849,-71.1333843,257494855,node
Boston Fire Department Engine 22,fire_station,42.3405215,-71.0775392,257494865,node
Lynn Fire Department,fire_station,42.4706585,-70.9478681,257494868,node
Lynn Fire Department,fire_station,42.5060073,-70.9823261,257494883,node
Winchester Fire Department,fire_station,42.453038,-71.1357467,257494885,node
"Boston Fire Department Engine 53, Ladder 16",fire_station,42.2789955,-71.1174661,257494934,node
Waltham Fire Department,fire_station,42.406838,-71.2199142,257494942,node
"Boston Fire Department Engine 28, Ladder 10",fire_station,42.3105415,-71.1144181,257494956,node
fire_station facility,fire_station,42.2462531,-70.9763991,257494971,node
Revere Fire Department,fire_station,42.4192616,-70.9911908,257494980,node
Somerville Fire Department Engine 7,fire_station,42.3916806,-71.1108341,257494989,node
"Boston Fire Department Engine 32, Ladder 9",fire_station,42.383825,-71.071579,257495006,node
Weymouth Fire Department,fire_station,42.2431421,-70.9445499,257495008,node
Brookline Fire Department Headquarters,fire_station,42.3337159,-71.1212902,257495014,node
Cambridge Fire Department,fire_station,42.3711772,-71.0787804,257495035,node
Quincy Fire Department,fire_station,42.2653171,-71.0202951,257495037,node
Newton Fire Department,fire_station,42.3324704,-71.1935115,257495059,node
Fire Department Station Number Six,fire_station,42.3116014,-71.1635746,257495074,node
Saugus Fire Department,fire_station,42.4650441,-71.0067825,257495076,node
"Boston Fire Department Engine 24, Ladder 23",fire_station,42.3074868,-71.0821723,257495099,node
Hull Fire Department,fire_station,42.3036241,-70.9073645,257495116,node
Lynn Fire Department,fire_station,42.4797737,-70.9345697,257495123,node
Medford Fire Department,fire_station,42.4013136,-71.1058309,257495138,node
Dedham Fire Department,fire_station,42.2546392,-71.1647748,257495170,node
Massport Fire-Rescue Headquarters,fire_station,42.3574557,-71.0177962,257495177,node
Medford Fire Department,fire_station,42.42101,-71.0990662,257495195,node
Boston Fire Department Engine 55,fire_station,42.2639868,-71.1548054,257495203,node
"Boston Fire Department Engine 29, Ladder 11",fire_station,42.3427021,-71.1534743,257495214,node
Nahant Fire Department,fire_station,42.4236729,-70.9322328,257495220,node
East Dedham Fire Station,fire_station,42.2488028,-71.1547285,257495224,node
Woburn Fire Department,fire_station,42.4732966,-71.1730621,257495231,node
"Boston Fire Department Engine 48, Ladder 28",fire_station,42.2551417,-71.1198375,257495240,node
Winthrop Fire Department,fire_station,42.3765251,-70.985364,257495260,node
Newton Fire Department,fire_station,42.3570749,-71.207105,257495261,node
"Boston Fire Department Engine 39, Ladder 18",fire_station,42.3396213,-71.0505004,257495270,node
Quincy Fire Department,fire_station,42.2974154,-71.0106951,257495280,node
Central Fire Station,fire_station,42.2446876,-70.9985882,367777861,node
Nahant Town Fire Department,fire_station,42.4237535,-70.9322294,367777924,node
Brookline Fire Department Station 5,fire_station,42.344778,-71.1217226,367777984,node
Town of Wakefield Fire Department,fire_station,42.504144,-71.0691892,367777994,node
Massport Fire-Rescue Satellite Station,fire_station,42.3651324,-71.0022532,1249785465,node
"Boston Fire Department Engine 4, Ladder 24",fire_station,42.3608968,-71.0656878,1735991962,node
Dedham Square Fire Station,fire_station,42.246154,-71.1741011,1853335688,node
Prattville Fire Station,fire_station,42.4050269,-71.0344383,4693105554,node
Medford Fire Department,fire_station,42.4108726,-71.0887592,5460570156,node
Boston Fire Department Marine Unit,fire_station,42.3667019,-71.049326,7633046991,node
Station 2,fire_station,42.3630072,-71.1001761,29513583,way
Cambridge Fire Department,fire_station,42.3910149,-71.1217762,29514529,way
Cambridge Fire Department,fire_station,42.380054,-71.1407654,29516428,way
Stoneham Fire Department,fire_station,42.4795652,-71.0992554,29571652,way
Pine Hill Station,fire_station,42.472414,-70.9670595,29597971,way
Quincy Fire Department,fire_station,42.2759044,-71.028665,29618711,way
Boston Fire Department,fire_station,42.3538243,-71.1361373,29632136,way
Boston Fire Department Engine 42,fire_station,42.3183889,-71.0977672,29649309,way
Boston Fire Department Headquarters,fire_station,42.3311392,-71.0695745,29650554,way
"Boston Fire Department Engine 7, Ladder 17",fire_station,42.3489461,-71.0709446,29650737,way
Boston Fire Department Engine 3,fire_station,42.3399735,-71.0685,29650833,way
Malden Fire Department Station 3,fire_station,42.4269307,-71.0758968,29651862,way
Fire Station 3 (East Braintree),fire_station,42.2281371,-70.986938,29666224,way
Watertown Fire Department,fire_station,42.3671837,-71.1866304,29672140,way
Cambridge Fire Department,fire_station,42.3842463,-71.1298533,29683795,way
Melrose Fire Department,fire_station,42.4569492,-71.0646262,29707307,way
Somerville Fire Department,fire_station,42.4026774,-71.1272231,29722867,way
"Boston Fire Department Engine Company 30, Ladder 25",fire_station,42.2840222,-71.1564992,29750728,way
fire_station facility,fire_station,42.2677958,-70.9575811,29770763,way
River Street Firehouse,fire_station,42.363259,-71.1100117,29792368,way
Belmont Fire Department,fire_station,42.3841973,-71.1813719,29813341,way
Brookline Fire Department,fire_station,42.3268363,-71.1477986,29822957,way
Cambridge Fire Department,fire_station,42.3735047,-71.1008192,29824267,way
Everett Fire Department,fire_station,42.4122382,-71.0453855,29837473,way
Engine Number 1 Fire Station,fire_station,42.4050438,-71.0344391,29838330,way
Quincy Fire Department,fire_station,42.2462308,-70.9763964,29840810,way
Newton Fire Department,fire_station,42.3549346,-71.1891713,29857563,way
Boston Fire Department Engine 51,fire_station,42.3512805,-71.168166,29858001,way
"Boston Fire Department Engine 18, Ladder 6",fire_station,42.2865049,-71.0638488,29859736,way
Everett Fire Department,fire_station,42.4055548,-71.0573123,29868885,way
"Boston Fire Department Engine 8, Ladder 1",fire_station,42.3657633,-71.0531546,29869475,way
Massport Fire-Rescue Headquarters,fire_station,42.3574134,-71.0180093,29877163,way
Boston Fire Department Engine 49,fire_station,42.2367913,-71.1312487,29890030,way
fire_station facility,fire_station,42.4652238,-71.008742,29897870,way
Brookline Fire Department Station Number One,fire_station,42.3313835,-71.1174116,29919121,way
Everett Emergency Communications Center,fire_station,42.412402,-71.0452258,29954674,way
Saugus Fire Department,fire_station,42.4505509,-71.0154835,29956056,way
Milton Fire Department,fire_station,42.2580183,-71.0408581,29961898,way
Engine 56 - Ladder 21,fire_station,42.3880863,-71.0039069,29964847,way
Chelsea Fire Department,fire_station,42.3942962,-71.032781,29965131,way
Quincy Fire Department Engine 8 Germantown,fire_station,42.2532659,-70.9604767,29969751,way
Arlington Fire Department,fire_station,42.4137647,-71.1496995,39012036,way
Lexington Fire Department Headquarters,fire_station,42.4530561,-71.232025,50713564,way
Malden Fire Department,fire_station,42.4349019,-71.0441651,80628953,way
Belmont Center Fire House,fire_station,42.3984863,-71.1739771,99022115,way
Weymouth Fire Department,fire_station,42.2176341,-70.9326026,114330584,way
Arlington Fire Department,fire_station,42.4199924,-71.1684955,196448873,way
Arlington Fire Department,fire_station,42.4152316,-71.1809141,196457739,way
Swampscott Fire Department,fire_station,42.4695391,-70.9202792,201483781,way
Burlington Fire Department,fire_station,42.5067808,-71.1949032,212280164,way
Westwood Fire Department,fire_station,42.2183919,-71.1878108,214060675,way
West Side Fire Station,fire_station,42.4421449,-71.1736008,214139428,way
Salem Fire Department - Station 5,fire_station,42.5027018,-70.8940713,215901904,way
Waltham Fire Department,fire_station,42.3746057,-71.2185191,216427018,way
Engine 14 and Ladder 4,fire_station,42.3288606,-71.0823481,510704766,way
Reilly-Brickley Central Fire Station,fire_station,42.3908781,-71.0912782,712129278,way
East End Fire Station,fire_station,42.3705932,-71.1598891,754442739,way
Boston Fire Department Engine 50,fire_station,42.374218,-71.0611387,831359512,way
Newton Fire Department: Wires Division,fire_station,42.2992043,-71.1881686,856560210,way
Engine 9 and Ladder 2,fire_station,42.3680586,-71.0387167,1172132578,way
Woburn Fire Headquarters,fire_station,42.4968323,-71.1554657,1233838681,way
Temporary Station 10,fire_station,42.3752257,-71.1079722,1264365238,way
Needham Fire Department Station 2,fire_station,42.2982109,-71.2333409,1311465060,way
Point of Pines Fire Station,fire_station,42.4400025,-70.9681274,1341622509,way
State Police Government Center,police,42.3593842,-71.0623249,257493571,node
Boston Police Department Hyde Park Neighborhood Station,police,42.2564288,-71.1242782,257493592,node
Lynn Police Department,police,42.4656801,-70.9487324,257493610,node
Boston Police Department Area E-5 West Roxbury,police,42.2867829,-71.1484246,257493622,node
Sp Revere,police,42.414395,-70.9893996,257493644,node
Boston Police Department D-14 Brighton/Allston Neighborhood Station,police,42.3493611,-71.1505902,257493648,node
Boston Police Department District B-3 North Dorchester-Mattapan Neighborhood Station,police,42.2846826,-71.0916905,257493659,node
Norfolk County Sheriff,police,42.2597568,-71.2087651,257493663,node
Quincy Police Dept,police,42.2563332,-70.9952524,257493668,node
Brookline Police Station,police,42.3338262,-71.121453,257493672,node
Wakefield Police Department,police,42.5042648,-71.0694102,257493721,node
Saugus Police Department,police,42.4649929,-71.0071433,257493724,node
Stoneham Police Department,police,42.4807868,-71.0981547,257493730,node
Braintree Police Department,police,42.2117915,-70.9935421,257493818,node
Winthrop Police Department,police,42.3767663,-70.9844155,257493822,node
Woburn Police Department,police,42.4817003,-71.1565549,257493823,node
Melrose Police Department,police,42.45479,-71.0664787,257493851,node
Boston Police Department District E-13,police,42.3096859,-71.1046118,257493857,node
Medford Police Department,police,42.4158105,-71.1101517,257493859,node
Hingham Police Dept,police,42.2308679,-70.8857156,257493884,node
Cambridge Police Department,police,42.3672754,-71.0861518,257493900,node
Boston Police Department South Boston Neighborhood Station,police,42.3411265,-71.0549541,257493905,node
Boston Police Department Bureau of Special Operations,police,42.3185903,-71.0809867,257493913,node
Boston Police Department Area C South Boston Dorchester,police,42.2980276,-71.0590886,257493919,node
Suffolk County Sheriff,police,42.3336821,-71.0683257,257493966,node
Harvard University Police,police,42.3787447,-71.123779,257493974,node
Nahant Police Dept,police,42.4276118,-70.926141,257494028,node
Tufts University Police Department,police,42.4086297,-71.1181379,1155695170,node
MBTA Transit Police Headquarters,police,42.3316785,-71.0643016,1277603135,node
Massachusetts State Police Troop F,police,42.3755234,-71.0281826,2948651587,node
Harvard University Police - Mather House Sub Station,police,42.3687212,-71.115319,3601574352,node
Berklee College Police,police,42.3464496,-71.0875507,5197251861,node
Massachusetts Environmental Police Coastal Bureau Headquarters,police,42.2530707,-70.9196581,7106447023,node
MassPort Police,police,42.3651554,-71.0367695,7167429300,node
MBTA Transit Police,police,42.3474468,-71.0754514,7824147904,node
Cambridge Police Reporting Station,police,42.3651606,-71.1037269,10922728503,node
MIT Police Station,police,42.3543686,-71.1043397,11014629849,node
East Somerville Police Substation,police,42.3873489,-71.0819419,11092724334,node
Assembly Row Police Substation,police,42.3949401,-71.0777418,11092748961,node
Somerville Police Department,police,42.3791862,-71.0923063,11095258800,node
Malden Police Station,police,42.4299923,-71.0468437,11349591479,node
State Police Boston Barracks,police,42.3667462,-71.0690309,12110471022,node
Revere Police Department,police,42.4016856,-70.9997791,12830562803,node
Somerville Police Department,police,42.4028267,-71.1265586,12956471095,node
Milton Police Department,police,42.2523605,-71.0793156,29540857,way
"Boston Police Department, Area D-4",police,42.339438,-71.0692525,29608402,way
Boston Police Department District C-6 South Boston,police,42.3411614,-71.0549568,29608956,way
"Massachusetts State Police Troop H Community Action Team, Identification, & Detail Office",police,42.3213564,-71.0506322,29610815,way
Massachusetts State Police Brighton Office,police,42.3602536,-71.1461788,29629167,way
State Police Medford,police,42.4042369,-71.0833183,29706280,way
Massachusetts State Police South Boston,police,42.3225059,-71.0490035,29761793,way
Everett Police,police,42.4125322,-71.0447195,29766753,way
Boston Police Department Area A-1,police,42.361822,-71.0602924,29802030,way
B-2 Boston Police Department,police,42.3283646,-71.0856994,29803753,way
Watertown Police Department,police,42.3673687,-71.1863201,29811152,way
Chelsea Police Dept,police,42.3890571,-71.0399052,29834358,way
Massachusetts State Police Troop F,police,42.3755135,-71.0281711,29849626,way
Massachusetts State Police - H7 Milton,police,42.2148232,-71.0931039,29860490,way
Bemont Police Department,police,42.3961477,-71.1777015,29907201,way
Boston Police Department Headquarters,police,42.334173,-71.0907439,29948147,way
Stoneham Police,police,42.4807211,-71.0981532,29961046,way
Arlington Police Department,police,42.4190557,-71.1523815,40665834,way
Boston Police Harbor Unit,police,42.3437354,-71.0368816,212122424,way
Boston Police Department Charlestown Neighborhood Station,police,42.3764755,-71.0560447,212123471,way
Boston University Police Station,police,42.3524991,-71.1186058,212129920,way
Burlington Police Department,police,42.5053401,-71.1924752,212279574,way
Dedham Police Dept,police,42.2478198,-71.1741095,212911758,way
Westwood Police Department,police,42.228035,-71.220623,214063002,way
Newton Police Annex Building,police,42.3488364,-71.2257517,214751557,way
Newton Police Headquarters,police,42.3494754,-71.2275581,214752909,way
Watertown Police,police,42.3713669,-71.200698,217029719,way
Waltham Police Community Substation,police,42.3745459,-71.2348595,240446422,way
Swampscott Police Department,police,42.4675101,-70.9047112,388618473,way
University Police,police,42.5006068,-70.8937915,398269967,way
Belmont Police Department,police,42.3911765,-71.1832376,711030295,way
Massachusetts State Police Marine Section,police,42.3681886,-71.060932,849606613,way
police facility,police,42.3815886,-71.0281481,1094957871,way
police facility,police,42.4466845,-71.223292,1331533475,way
Medical Area Total Energy Plant,power_plant,42.3368746,-71.1083929,29513430,way
power_plant facility,power_plant,42.3379845,-71.0904747,29650865,way
42 Dickson Cogeneration Plant,power_plant,42.3611444,-71.0934462,132601297,way
Fore River Energy Center,power_plant,42.2412667,-70.9646503,195816938,way
Revere Solar Site,power_plant,42.4024275,-71.0074201,487994477,way
515 Main Saugus,power_plant,42.4826301,-71.0397904,642433320,way
Wheelabrator Saugus Incinerator waste-to-energy plant,power_plant,42.4466582,-70.9805833,714397674,way
power_plant facility,power_plant,42.3052273,-71.0547437,722020672,way
Kendall Square Cogeneration Station,power_plant,42.3633503,-71.0800244,891350340,way
M Street Jet Power Plant,power_plant,42.3392683,-71.0314289,960885364,way
Dorchester Solar Site,power_plant,42.301444,-71.0469857,1072048573,way
Potter Station 2,power_plant,42.2343011,-70.9668725,1072048575,way
Boston Scientific Solar,power_plant,42.2932004,-71.0340829,1147239896,way
Deer Island Treatment Plant,power_plant,42.3467113,-70.9563738,14164068,relation
Charlestown Wind Turbine,power_plant,42.3914632,-71.0709752,14164070,relation
Weld Hill Solar Project,power_plant,42.2953464,-71.1329133,15678274,relation
power_plant facility,power_plant,42.3143212,-71.0405724,15687613,relation
General Electric Aircraft Engines,power_plant,42.4524476,-70.9674825,15777746,relation
Meadow Solar,power_plant,42.2304209,-71.1336569,17393702,relation
City of Somerville Parking Department,government,42.4000534,-71.1252352,257578556,node
Town of Winthrop Parks & Recreation Department.,government,42.3759604,-70.988156,257580249,node
Newton City Hall,government,42.3373845,-71.2087333,257584252,node
Nahant Town Hall,government,42.4243303,-70.9135696,257584348,node
Lynn City Hall,government,42.464921,-70.9513216,257584529,node
Winchester Town Hall,government,42.4527814,-71.134626,257584573,node
Hingham Town Hall,government,42.2315091,-70.8859198,257584696,node
Suffolk County Courthouse,government,42.359845,-71.0611201,367777808,node
Middlesex County District Court of Somerville,government,42.3955416,-71.0844086,367777816,node
Boston Harbor Islands SP Office,government,42.2528817,-70.9198288,956430733,node
Middlesex South Registry Of Deeds,government,42.3706008,-71.0792908,4083102428,node
TSA Boston,government,42.3755907,-71.028304,4882047356,node
Social Security Administration,government,42.3894169,-71.1457464,6114784774,node
Social Security Office,government,42.4214008,-71.074868,6260573285,node
Malden City Hall,government,42.4273477,-71.0727315,6571285424,node
Office of the Attorney General of Massachusetts,government,42.3593736,-71.062528,7609362497,node
EPA Region 1 Headquarters,government,42.3571498,-71.057112,7609422115,node
Massachusetts Supreme Judicial Court,government,42.3592216,-71.0613853,7613588384,node
Massachusetts Appeals Court,government,42.3592182,-71.06093,7613589924,node
Boston Public Library Archives,government,42.2782758,-71.1798369,7683328307,node
Massachusetts State Public Health Laboratory,government,42.3006893,-71.1175377,7692615502,node
Massachusetts Food Protection,government,42.3006535,-71.117958,7692615528,node
Massachusetts Infectious Disease Response,government,42.3006404,-71.1180864,7692615554,node
Massachusetts Environmental Radiation Laboratory,government,42.3006645,-71.1178257,7692616090,node
Massachusetts State Record Center,government,42.314336,-71.0349938,7747033147,node
Massachusetts Historical Commission,government,42.3142527,-71.0348543,7747033149,node
Massachusetts Rehabilitation Commission (MRC) Roxbury,government,42.3193885,-71.0971321,7797398191,node
Charlestown District Court,government,42.3720144,-71.0623421,7801604910,node
Erich Lindemann Mental Health Center,government,42.3633475,-71.0630517,7814644181,node
Registry of Motor Vehicles (RMV) Haymarket Service Center,government,42.3622046,-71.0575771,7926526374,node
"Brighton Division, Boston Municipal Court",government,42.3473393,-71.1532229,8565702597,node
Cambridge Juvenile Court,government,42.369351,-71.0804564,9170752295,node
EZDriveMA Customer Service Center,government,42.3733787,-71.0370106,9210626342,node
Watertown RMV Service Center,government,42.3643417,-71.1587609,9649749133,node
Quincy Department of Health,government,42.2894732,-71.0231822,9891905341,node
Commonwealth of Massachusetts Department of Elementary & Secondary Education,government,42.4270728,-71.0690338,9995234976,node
Malden Public Schools Parent Information Center,government,42.4270005,-71.0703353,9996109045,node
government facility,government,42.4105923,-71.0000568,10234617856,node
Federal Bureau of Investigation Boston Field Office,government,42.3972405,-71.038657,10685089539,node
Cambridge Animal Commission,government,42.3700884,-71.1034246,11196842743,node
Cambridge Arts,government,42.370098,-71.1034411,11196842744,node
Cambridge Arts + Cultural Planning,government,42.3701056,-71.1034592,11196842745,node
Cambridge Community Development,government,42.3701139,-71.103479,11196842746,node
Cambridge Traffic Parking + Transportation Department,government,42.3701236,-71.1034983,11196842747,node
Middlesex Probate and Family Court,government,42.5067265,-71.1356675,11200288083,node
Cambridge Fire Department Temporary Administrative Offices,government,42.3873856,-71.1401875,11746960041,node
Boston Housing Authority Central Office,government,42.3537045,-71.0599579,11872819809,node
Boston Housing Authority Housing Service Center,government,42.3536234,-71.0600518,11872819810,node
City of Boston Veterans Services,government,42.3621919,-71.06093,11895322588,node
City of Boston Welfare Department,government,42.3620766,-71.0608612,11895322589,node
DTA Malden Transitional Assistance Office,government,42.4188911,-71.0761775,12010105722,node
Arlington Housing Authority,government,42.4163075,-71.1527923,12060599211,node
Cambridge District Court,government,42.4045847,-71.0874434,12137383092,node
Malden District Court,government,42.4046698,-71.0870867,12137383093,node
Chelsea Registry of Motor Vehicles,government,42.4019775,-71.0238071,12984349475,node
John Joseph Moakley US Courthouse,government,42.3541615,-71.0471523,29518342,way
Coddington Hall,government,42.2526583,-71.0018663,29528924,way
Middlesex County Courthouse,government,42.3699409,-71.0797087,29538211,way
Everett City Hall,government,42.4083636,-71.0546941,29568701,way
Department of Youth Services Metro Regional Office,government,42.2931609,-71.0918556,29571777,way
Milton Town Hall,government,42.25411,-71.0797247,29572370,way
Quincy City Hall,government,42.2509346,-71.0042995,29600170,way
Melrose City Hall,government,42.4566117,-71.0648207,29612522,way
Brookline Town Hall,government,42.3340201,-71.1206083,29635570,way
Medford City Hall,government,42.4181453,-71.1057439,29641266,way
"Roxbury Division, Boston Municipal Court",government,42.3277399,-71.0838844,29648911,way
government facility,government,42.4048076,-71.0872489,29653105,way
Revere Department of Public Works,government,42.4265712,-71.0062343,29662240,way
Lynn District Court,government,42.4652111,-70.9498615,29670043,way
Coffin Building,government,42.3696223,-71.1035058,29708715,way
Winthrop Town Hall,government,42.3776271,-70.9846021,29710074,way
Massachusetts State House,government,42.3586034,-71.0636959,29718019,way
City of Cambridge Department of Public Works,government,42.3713554,-71.097548,29719454,way
Cambridge City Hall Annex,government,42.3699873,-71.1034614,29725821,way
government facility,government,42.3917863,-71.0972459,29730778,way
MassDOT Highway District 6 Headquarters,government,42.3487623,-71.0578097,29740870,way
Somerville City Hall,government,42.3871794,-71.0981965,29745717,way
government facility,government,42.3789644,-71.0923802,29746288,way
Chelsea City Hall,government,42.3935272,-71.0332719,29763941,way
Revere City Hall,government,42.407877,-71.0132075,29767104,way
Quincy District Court,government,42.2495797,-70.9997542,29768693,way
Boston Fire Department Special Operations Training Center,government,42.3603017,-71.1383804,29785704,way
Brookline Municipal Court,government,42.3339343,-71.1218461,29785808,way
Boston Housing Authority Administrative Offices Charlestown,government,42.377385,-71.0571894,29821208,way
Boston Municipal Court - West Roxbury Division,government,42.3008629,-71.1102718,29824360,way
Josiah Quincy Building,government,42.2763592,-71.0314413,29832049,way
Boston Municipal Court South Boston Division,government,42.3352446,-71.0427253,29833637,way
Watertown City Hall,government,42.3678615,-71.1874399,29856582,way
Cambridge City Hall,government,42.3671312,-71.1056551,29889531,way
Belmont Town Hall,government,42.3966436,-71.1772683,29912890,way
Alice K. Wolf Center,government,42.3654544,-71.1056398,29933815,way
Stoneham Town Hall,government,42.480346,-71.098442,29942325,way
MassDOT Highway Operations Center,government,42.346286,-71.0383645,29964511,way
Chelsea Emergency Operations Center,government,42.3941017,-71.0332982,29965138,way
Chelsea District Court,government,42.3889491,-71.041423,29965363,way
Saugus Town Hall,government,42.4652681,-71.0091393,29968036,way
